id,created_utc,anio,mes,sub,tipo,ticker,n_tickers,sha256_texto,reglas_v2,deepseek,mistral,claude,kimi,etiqueta_consenso,votos,etiqueta_final,fuente_etiqueta,pred_v1,pred_v2b
1sp4749,1776534195.0,2026,4,stocks,submissions,NFLX,1,db354dd0ab516b1a76f0b2e17be91ccddb5233b2d79e7f66dd0afd9a08b56e91,compra,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,venta
odn633n,1775021612.0,2026,4,wallstreetbets,comments,TSLA,1,1c89f3c429df12a72fe821ffedbf3bc08a90a378cc929426648d0410834e6d21,compra,compra,venta,venta,venta,venta,3.0,venta,mayoria_3de4,compra,compra
1sjwr4c,1776043618.0,2026,4,stocks,submissions,AMZN,1,b0d25c533e719e1473cd98192a7472bb0b649095a045048fea2fd692715be10e,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1snbnn6,1776363283.0,2026,4,wallstreetbets,submissions,MSFT,1,255e7c4d5c7f5a91f8479eaf94d02ac8fe97886dd83e1768e64619e8f6c603db,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx13lrx,1767240226.0,2026,1,wallstreetbets,comments,ASTS,1,b67ba7e9b619b9601296c984d8eaafc1e59af4e73f18b6502b6e64c0d50d67a7,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,neutral,neutral
1sgu8jb,1775751432.0,2026,4,wallstreetbets,submissions,COIN,1,2ccb1be88c5dd6b648dc96d72f13d9e9993f38bcf5347fdbc13470caac44dc2f,compra,compra,compra,neutral,neutral,compra,2.0,compra,pedro_adjudicacion,compra,compra
1so41xg,1776439223.0,2026,4,wallstreetbets,submissions,AMC,1,f6cc309a1b070c8a722235aa6dbb74b3e65cb7ec65b77e3faeb5bf5aecb6b7b6,compra,compra,neutral,compra,compra,compra,3.0,compra,mayoria_3de4,neutral,neutral
1q6qb24,1767816882.0,2026,1,wallstreetbets,submissions,NFLX,1,f498a29d75640bc0a3da97925a6acf137e61316a6c2bc03834801f160448faf6,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
odp5ltb,1775052904.0,2026,4,stocks,comments,ASTS,1,464ca33a5096bab522895cbc22efb8835518b6c2c1c896d08d1f66b631e18abd,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q7gwup,1767891030.0,2026,1,stocks,submissions,ASTS,1,38d6b99697aeb9627edaad7939867ace157c8fc5aa07836d3835f90b1af4bc82,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
odpty2e,1775059574.0,2026,4,stocks,comments,GOOG,1,7d5bed39efe90e3b40ddfd0167bf20de1598eefab76caa6f85464e939e4d93fa,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q8r0tk,1768009364.0,2026,1,stocks,submissions,AMD,1,b7e4870eccd8ceda78d1a93d3d5db9c7639ee29d68a6d0ded965dfd3a83c40e3,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
1q4cnhp,1767589256.0,2026,1,wallstreetbets,submissions,PLTR,1,e74200f3e4d9ed9e50e7a2be7b2ae0011d52ed522df818b081c6cde7777f94e8,compra,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,compra
nx0lvju,1767233053.0,2026,1,stocks,comments,TSLA,1,21ffabd524fa08b515753d39095c3b831d3fcae589658ef705d063278492dc1a,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q5lwym,1767713951.0,2026,1,stocks,submissions,ASTS,2,444d5a608a864329ea0d9b55f2aa900814c33b93985f8a6b9880f3ae9787d04a,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
nx41hk3,1767290192.0,2026,1,wallstreetbets,comments,PLTR,1,8b38a9bcc55e0252a099377dea3c5224f353e4f7799932c6e2b3f55dcfbeed9f,compra,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
odsn3fe,1775088983.0,2026,4,stocks,comments,ASTS,1,918c4646f29156ed8e5afc0d24d2202fbc5cd17589175521b0c5727ab1bb1b59,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,neutral,neutral
1sn3ibp,1776346015.0,2026,4,wallstreetbets,submissions,AMD,2,9b86fa016bb714b29b50aecebf1d1ea68e6dc42de5ad5f90721d3f7ef03dda89,compra,compra,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
nx35nfp,1767279911.0,2026,1,stocks,comments,AMD,1,e47480ff4b2cfe5870ed53e319155b3aa326d3f659a237ef150986025796bdd6,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
1skwms2,1776135839.0,2026,4,wallstreetbets,submissions,RDDT,1,e231469bd5b99b6a9ad2123f4ff6326640c1fc3c910409dedd27112697e3bcf2,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q5d1z5,1767687852.0,2026,1,wallstreetbets,submissions,NVDA,1,6e71abc03f00bb417b03f48918eacf9a372b637f6ddf673b4ce9fa81a59ba8c7,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,venta,venta
odph4tb,1775056124.0,2026,4,stocks,comments,RDDT,1,844466d8be2256b515e739791062fb55c9135588fce5db29fb6789e069bab5c0,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q6dnns,1767787587.0,2026,1,stocks,submissions,GME,1,c17775aafd6de2872e0c95345e38f7d43693366289ac98b7cb46c7879c23a916,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
1q19tl3,1767289013.0,2026,1,wallstreetbets,submissions,GOOGL,1,7453c90c701a23bd0e6d25571392d35de08d061214578c355c60322888313ac4,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx4135r,1767290073.0,2026,1,wallstreetbets,comments,MSTR,1,ab1c9e2b2759770fe352e46ff18b2104ea87f07a2e5bf1f14cf2b046f8c3dafa,compra,neutral,neutral,venta,neutral,neutral,3.0,neutral,mayoria_3de4,compra,compra
1sqclc7,1776652201.0,2026,4,wallstreetbets,submissions,ASTS,1,df91aec2a151c89446b2adbfe167c351df161727dc2622e4c635196810f4c785,compra,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,compra,venta
odqa3xs,1775063966.0,2026,4,stocks,comments,GOOG,1,8b0d926190251e7a84967aa9e83e5e3e17503cf7055ac34c9eda2d139d1325a8,compra,compra,neutral,neutral,compra,compra,2.0,neutral,pedro_adjudicacion,compra,compra
1q2flbt,1767400018.0,2026,1,stocks,submissions,BYND,1,e806e45f019edd04a678865678269bcf569e7b41e17cc28a38db9c9cef0a3d25,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx3axgk,1767281767.0,2026,1,stocks,comments,AMD,2,f09ca71cd16f1f5c5de5a41dfedfbb0ed55faf4a414c5e09511efc807e8ad098,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1sma4dp,1776268500.0,2026,4,wallstreetbets,submissions,NFLX,1,0eb6e90f29bcf407989aff2b447b2b7e5824d936464b3b4a40e4f96f47c9ac3c,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx4joeh,1767295571.0,2026,1,stocks,comments,AMZN,4,72fe27931706f7a302e07fd7f1243c22007f9b9018d23b33e2e139f8b735e27e,compra,compra,compra,compra,neutral,compra,3.0,compra,mayoria_3de4,compra,compra
nx3ga66,1767283518.0,2026,1,wallstreetbets,comments,MSTR,1,52369ae0584e8f07ca51e984102483fbd72b106f22742a3a95d8e363ce6d1910,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
odnrmb2,1775033138.0,2026,4,wallstreetbets,comments,SMCI,1,7877ec0ddaa2fb2e98117033ea98150b051d1f03d2773dd4f80574e61e0e0627,compra,neutral,compra,compra,neutral,neutral,2.0,compra,pedro_adjudicacion,compra,compra
1q6kxa1,1767805384.0,2026,1,stocks,submissions,UNH,1,e23c477604a9332a31b1c879e291544f65d5aa4831b6708b0b1645d715a76bd4,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1shnjnt,1775829969.0,2026,4,stocks,submissions,MSFT,1,8d82724aaf83f94244afb976fec132063a482163043d5d06f33040eb66d50a14,compra,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1q3aolw,1767485508.0,2026,1,wallstreetbets,submissions,UNH,1,4ebfa0c10c26edbd164f74d93f6cd90670c975bcf0c34d1e5762c32293924541,compra,compra,venta,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
1so7hid,1776446566.0,2026,4,wallstreetbets,submissions,AMD,1,0b98736755291813db26b340d75b69158ec19d978f415aa70c291f5f37f563cf,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx4iett,1767295190.0,2026,1,wallstreetbets,comments,TSLA,1,23ba2373ad323cb19232f09de91a20e8606de7d4a4dd314a189c3622075908dc,compra,venta,neutral,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,neutral,compra
1sgrilt,1775745599.0,2026,4,wallstreetbets,submissions,INTC,1,1fd0f850fd315ba9749615d4656bf80a4be24499d364d0d146208d4cbfb87202,compra,venta,venta,venta,compra,venta,3.0,venta,mayoria_3de4,compra,compra
1sqdefw,1776654438.0,2026,4,wallstreetbets,submissions,HOOD,1,11beae76a5c6da95221acd3812a346646a667016ad73a3ad900769bd97afaf86,compra,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
odq7mln,1775063313.0,2026,4,stocks,comments,BA,1,a7dbc027171f02941aa40b2d5ef4df198a63ddc4e0281af0a83625bca2ec6e35,compra,neutral,compra,neutral,compra,neutral,2.0,compra,pedro_adjudicacion,compra,compra
1smkx0y,1776291539.0,2026,4,wallstreetbets,submissions,MSFT,1,4e564b2b8918d7bcb291a06e02396a292291a9c3befa96eee21c17bb4c7cd529,compra,compra,neutral,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
1q5p872,1767721152.0,2026,1,stocks,submissions,NVDA,1,9a88dde8a9c0275b32eab19c4a1b789a510eab150f0528fc208a69190c1a7bd5,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1sld8y5,1776183154.0,2026,4,wallstreetbets,submissions,RDDT,1,e5194d19d685809e933965c39dfbaa67d636572a6c154b19c33783d6027746f8,compra,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1spw5r7,1776612728.0,2026,4,wallstreetbets,submissions,AMC,1,f9d18d71925be90953675de59f063bf414917efc44e1b6d64ed4702fdca8bad8,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1sn6e1w,1776352287.0,2026,4,wallstreetbets,submissions,AMD,1,8805221e7f5d18b69667c5515ef8e3af171500c37e95f9cfba8939a437f266fe,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q0zfpw,1767256046.0,2026,1,wallstreetbets,submissions,ASTS,2,7ccda271ca05edd9e40b03e054002e725156803962d08c29dcd395f0aa478aca,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx11ge2,1767239350.0,2026,1,wallstreetbets,comments,HOOD,1,60e00a5c511f12a3e21c2d36d69125563dc8d4b0c888e638104e8cd08d6b3011,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1slgy8b,1776190883.0,2026,4,stocks,submissions,GME,1,e23d956146a79e466a984b0592564298ebc19ad9f7e8a6b26fe20aa158b0c216,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
odtoapu,1775102542.0,2026,4,stocks,comments,ASTS,1,0d638a2d5bdd007883c1735d7636a81b2e3ed7200e3d5c6e990049dd2911542c,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q2vpni,1767449942.0,2026,1,stocks,submissions,META,1,dde958516f1159acb66543cfb8d745f2934163bd5e70501773c6985a4fb3dd5f,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q4sngv,1767635532.0,2026,1,stocks,submissions,ASTS,1,b3e890fe9c7e098ea9f6e982979bd943b48ca19ddc7da695870dd4b53f31bb0d,neutral,venta,neutral,venta,venta,venta,3.0,venta,mayoria_3de4,compra,compra
nx4amq2,1767292881.0,2026,1,wallstreetbets,comments,META,1,ae69e62e699fe3032afeb47cfc22275b5ec64c59046a44d56d0d49cb6d68538a,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx1a0pj,1767243126.0,2026,1,stocks,comments,SMCI,1,7d94cbbbb37e73c7c321a5e59e6e37f89f9444fd9e64338ba7c6ebd86cb84846,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx349j9,1767279394.0,2026,1,stocks,comments,AMD,3,053b38f6749f51b10538690a2098e18308aa5b759a737bff1317069830c1bf7d,neutral,neutral,compra,compra,compra,compra,3.0,compra,mayoria_3de4,venta,compra
1q5dlje,1767689934.0,2026,1,stocks,submissions,AMD,1,71d707f552771eba711f72d3729ab04849778543b8d3111424f62eaa12c68dac,neutral,compra,compra,compra,neutral,compra,3.0,compra,mayoria_3de4,neutral,neutral
1shd552,1775797615.0,2026,4,stocks,submissions,TSLA,1,c76eba56aa7bb0c2ffe66a49d76f7d6b77a1d26eb42bc309e4220456240dfdfd,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx08hpf,1767227914.0,2026,1,stocks,comments,AMD,1,131a649b07e6008aa36691670c9313317eab75ab37222f50ba454e4761e4f39b,neutral,neutral,neutral,compra,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
odm9oih,1775008609.0,2026,4,stocks,comments,NFLX,1,fe04b80b14bd9dbc3d3f9a111ae322391219f3b60dea988be4a2eafa27e4e884,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,venta,neutral
1q145k2,1767273947.0,2026,1,stocks,submissions,AMD,10,9aedee9e309a9a611cec6ff4e9c7dd6a0fe0d30a630efb2cde7cefc5cb20c00b,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
odlq4zd,1775002178.0,2026,4,wallstreetbets,comments,MSFT,1,cc9089aa0a89af4d9e0e365bbc32c1131eaa88c73d4762b7769df68b98bbfa99,neutral,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,venta,venta
odqrc7l,1775068597.0,2026,4,stocks,comments,META,2,2a9efd1131ec1cbca75818c436e694440436f212100482d02af555493376019f,neutral,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,venta,venta
odsj6rl,1775087637.0,2026,4,stocks,comments,INTC,1,e7adf7890ffc70c0558cb94f9e29e85c687d48b51d885f7380ed3a9c1098204e,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx3kh84,1767284868.0,2026,1,wallstreetbets,comments,UNH,1,a5dd853a3cb16e557024b4fc3ef4f08193e63e322775d923aaf6bedcc561394a,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1sdz8op,1775482981.0,2026,4,stocks,submissions,INTC,1,0bbc0b601e3a8cd0c29fcd3dbe929498acf96e3c60cc2dca510d9c33e75cac4f,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
1q1wycz,1767355531.0,2026,1,wallstreetbets,submissions,NVDA,3,a3b9a699b3a6ae9ddee28df3dcb2cfb0a0f05dc97f62dcda7b883a4cbecc2217,neutral,compra,compra,compra,neutral,compra,3.0,compra,mayoria_3de4,compra,compra
odu2t6n,1775109420.0,2026,4,stocks,comments,ASTS,1,e36f010caef033c424fd2115918c4b54bd02b93084457cf1f67ad18f91101e12,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,neutral,neutral
odmu3l0,1775016198.0,2026,4,wallstreetbets,comments,TSLA,1,d8dd847bec1a1df2e57d58be85ebb0ad2bfe4ae299041419b0ef1c1a2b5f1afb,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,neutral
odmjeyt,1775011986.0,2026,4,wallstreetbets,comments,UNH,1,e29d0074bc757b492885a7af8db50f1f17eab169503a31664a9ccd70669626aa,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1sqd3wi,1776653625.0,2026,4,wallstreetbets,submissions,HOOD,1,c7c9978a76699797cc9f56026575aabc5f2015de21899a42effc1d15d07b0035,neutral,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,venta,neutral
1q622yx,1767750305.0,2026,1,stocks,submissions,ASTS,1,722c9a3add250c235864a37acf7f0271ea493e7c582c49d09899079bf85a93f2,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx3izzm,1767284394.0,2026,1,stocks,comments,BA,2,f0328d15215889c5b845bb866c9b78ede51e8e637ce5eee0322cca5ad6b737ae,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
odttjk8,1775104896.0,2026,4,stocks,comments,TSLA,1,2ff6985a9799a3a91cd0e3be08a6eb6962ae3b64d6021177f923fa8618fa13e3,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx3hevp,1767283882.0,2026,1,stocks,comments,RDDT,1,a723171e86748a54a9994a0b68a6af9ac416412a5e9d361df9299bf30697fca2,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
1sko93m,1776114761.0,2026,4,stocks,submissions,RDDT,1,259a57166034c480c7a68d9237ab5d1ff9140b61a05ee86e4818df4e28ffb52d,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1qafp8i,1768176792.0,2026,1,wallstreetbets,submissions,AMC,1,1dd915211f295f792cc36668288c91f6abd3fe1154ca809e51159bd9245abf33,neutral,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1q1dv23,1767298554.0,2026,1,stocks,submissions,RKT,1,1ee77ee3693c5298e9c3f35e72f706746afe4b563fc301608ada7c8d38c9c2dc,neutral,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,neutral,neutral
nx47m1i,1767291990.0,2026,1,stocks,comments,ASTS,1,f45db032d51bd949039cb39c71ea74f83c3bb68aaf266ab10680607a251a099f,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
odqb8z9,1775064265.0,2026,4,stocks,comments,MSFT,1,f6fb25d36aa08590a4a16a2b4e6dd1a28cb84ca6c67fc50ae3a0beaf596e6bfb,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,neutral
1snemne,1776369612.0,2026,4,stocks,submissions,SMCI,1,d5a68f95522ba23b0062b9b5fb4160225f455ec0845f59204ce98d70be0c7c38,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx3y6qc,1767289203.0,2026,1,wallstreetbets,comments,NVDA,1,0905adb757dc6fad6f31d88eb0ca007ef1d312784f8ea8e67c9a8f0c90cc415d,neutral,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
1sbhcyq,1775231535.0,2026,4,stocks,submissions,HOOD,1,227dede63096e603453e3eb3cb043d0418756ca29a04a888e9c29eeba8d82622,neutral,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
odoxeqb,1775050453.0,2026,4,wallstreetbets,comments,MSFT,1,c4906cb44791e9040bf4544b2fa2bc201c370abd695bc48acf22974d6ee6b486,neutral,venta,neutral,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
odsdt49,1775085815.0,2026,4,stocks,comments,RDDT,1,0644ed5b5523e96396f5954080ac187711f04eb4b74c15d3c6d51be4f66c8faf,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
nx44409,1767290963.0,2026,1,wallstreetbets,comments,HOOD,1,95c5c66a93685028d82f868014a7e3ca480bbba43fd4b06cb8f4acdddd64031c,neutral,neutral,compra,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,neutral,neutral
1sjhjut,1776007684.0,2026,4,stocks,submissions,MSFT,1,45d4be71fcfd359e4ca409ad9168a05b70118e1d7a97fc2cba9c7a635c6fff69,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
1q5xtqe,1767739753.0,2026,1,wallstreetbets,submissions,AMD,1,8464eeab2556fa1f856c4e4051b5f6c1efc50aae373e165fd3b0fb57ff84f9ec,neutral,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,compra,compra
1q188t7,1767285165.0,2026,1,stocks,submissions,ASTS,2,db96bbcfda8b298b7d975693f75146583a5fb253907569b9def4997935dd2323,neutral,compra,compra,neutral,compra,compra,3.0,compra,mayoria_3de4,compra,neutral
odtt2xg,1775104684.0,2026,4,stocks,comments,DKNG,1,e0e81086fb687f4409497b620e8c44c8b0eb5cc9dfbb56f484e288fe9eaec270,neutral,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,neutral
odoattn,1775042637.0,2026,4,wallstreetbets,comments,NVDA,1,c2f67c135246ae52108501cae233ca70837bdc499f95490dc929bd2c456afa00,neutral,compra,venta,compra,compra,compra,3.0,compra,mayoria_3de4,compra,compra
odmdyte,1775010049.0,2026,4,wallstreetbets,comments,RDDT,1,36e7eb385f8e7e05ae38e1e77bfb25c5aeb332fa102bb97866446940ed9e39e3,neutral,compra,neutral,neutral,compra,compra,2.0,compra,pedro_adjudicacion,compra,neutral
1q80hr1,1767938735.0,2026,1,stocks,submissions,NVDA,1,9012886c84ff4a7ef13099b326a04a8560dd6a764bd2daa3ee57f97f5d27795b,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1skl0g6,1776108061.0,2026,4,stocks,submissions,RDDT,1,9bc0779f13e6715fce182787d9eae675490a1e5421e041a22960716b0be2b94d,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
nx1zow8,1767257745.0,2026,1,wallstreetbets,comments,ASTS,1,c25aa5f2445bbb872edeb63934cb31d80841b271f3adf389b304ec1d893138f7,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
odrjref,1775076440.0,2026,4,stocks,comments,AMD,1,b7a485c3f94cacca994b510f20a148f629fc7d0dfec41d4a15e47853b95801b8,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,compra
odof31t,1775044319.0,2026,4,wallstreetbets,comments,MSFT,1,49ce108f68aa729a1353cfc480dc50c5a6269be056127c5dd8d980b4a116764a,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
odokobk,1775046333.0,2026,4,wallstreetbets,comments,TSLA,1,d2fa0c806cf115567b56e83a0e387cf249920bc4f3c15ae6e1dac89e8125a512,venta,venta,venta,venta,venta,venta,4.0,venta,consenso_4de4,venta,venta
1q1vegp,1767350182.0,2026,1,wallstreetbets,submissions,ASTS,2,6c2594c817bb2568bcf3d5aad9cd472f4f7f69124ba68623858588f56538e4cf,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,compra,compra
1q2gocx,1767402795.0,2026,1,wallstreetbets,submissions,MSTR,1,fe1b1e2885e224cfbe9c387aee6a10e6cf08969ffd18e51f667a0aa7451e3627,venta,neutral,neutral,compra,compra,neutral,2.0,compra,pedro_adjudicacion,neutral,compra
1sfo9ft,1775641674.0,2026,4,stocks,submissions,BYND,1,596f5ee07ad605ac718e6a6c73d0e29fe9fc4897d85960f0a7acd1710e628ed7,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,compra,compra
1sgry46,1775746541.0,2026,4,wallstreetbets,submissions,AMD,1,74fb23f48ee7be48aa2ab3810ef09a4e75de596f5362543bf2b8f7c6c3f4e1d3,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
odm06cs,1775005474.0,2026,4,wallstreetbets,comments,NVDA,1,9c70a9a441e5808160777ed05be777c2ecfb9c313531c3898b57ba683d7072f4,venta,neutral,venta,neutral,neutral,neutral,3.0,neutral,mayoria_3de4,venta,venta
odqni0h,1775067539.0,2026,4,stocks,comments,HOOD,4,a97d926b3c2b34689df96638bc6426e8160f187e86a324780ec020b3eb357b07,venta,compra,compra,compra,compra,compra,4.0,compra,consenso_4de4,venta,venta
odm0u2l,1775005690.0,2026,4,wallstreetbets,comments,HOOD,4,bd5ce267b5893bc3f741213eb595127ce7f2179993efca30a6f66e4fc63b70ae,venta,neutral,neutral,neutral,compra,neutral,3.0,neutral,mayoria_3de4,venta,venta
1sfwnbg,1775663210.0,2026,4,stocks,submissions,AMZN,3,7cb24a02e40097cb4fb1a43691489e6e2beb6c1565ffcd93c4f474139cf83139,venta,neutral,neutral,neutral,neutral,neutral,4.0,neutral,consenso_4de4,neutral,compra
1se4e1t,1775494286.0,2026,4,stocks,submissions,TSLA,1,15222d28f0388d16405a21d27d2af8b6807646411920d1055ea247843067f6f4,venta,venta,venta,venta,neutral,venta,3.0,venta,mayoria_3de4,venta,venta
